Id Employee,Age,Attrition,Daily Rate,Distance From Home,Education,Employee Number,Environment Satisfaction,Gender,Hourly Rate,Job Involvement,Job Level,Job Role,Job Satisfaction,Monthly Rate,Num Companies Worked,Percent Salary Hike,Performance Rating,Relationship Satisfaction,Stock Option Level,Training Times Last Year,Work Life Balance,Years At Company,Years Since Last Promotion,Years With Currmanager,Date Birth,Remote Work,Business Travel,Education Field,Marital Status,Over Time,Monthly Income,Total Working Years
1366,34.0,No,697.0,3.0,4,"1115,0",3,Male,40.0,2,1,Research scientist,4,22478,3,17,"3,0",4,3,2,"3,0",0,0,0,1989,Yes,Unknown,Unknown,Unknown,No,6477.69,6.0
1367,38.0,No,130.0,2.0,2,"1125,0",4,Male,32.0,3,3,Sales executive,2,20619,7,16,"3,0",3,0,2,"3,0",1,0,0,1985,Yes,Travel Rarely,Marketing,Single,No,7351.0,11.0
1368,42.0,No,188.0,29.0,3,Unknown,2,Male,56.0,1,2,Laboratory technician,4,9558,4,19,"3,0",1,0,3,"3,0",1,0,0,1981,No,Unknown,Unknown,Unknown,Unknown,6477.69,16.0
1369,18.0,Yes,247.0,8.0,1,"1156,0",3,Male,80.0,3,1,Laboratory technician,3,13556,1,12,"3,0",4,0,0,"3,0",0,0,0,2005,Yes,Unknown,Unknown,Single,No,6477.69,11.0
1370,41.0,No,167.0,12.0,4,"1158,0",2,Male,46.0,3,1,Laboratory technician,4,9051,3,11,"3,0",1,1,4,"3,0",1,0,0,1982,No,Unknown,Unknown,Unknown,Yes,4766.0,6.0
1371,35.0,No,982.0,1.0,4,"1172,0",4,Male,58.0,2,1,Laboratory technician,3,16340,6,12,"3,0",2,1,2,"3,0",8,1,7,1988,Yes,Travel Rarely,Medical,Unknown,No,2258.0,11.0
1372,32.0,No,862.0,2.0,1,"1190,0",3,Female,76.0,3,1,Sales representative,1,14947,1,12,"3,0",3,3,3,"3,0",1,0,0,1991,Yes,Unknown,Unknown,Unknown,Unknown,2827.0,1.0
1373,22.0,Yes,1256.0,3.0,4,Unknown,3,Male,48.0,2,1,Research scientist,4,4223,0,11,"3,0",2,1,5,"3,0",0,0,0,2001,Yes,Unknown,Life sciences,Married,Yes,2853.0,1.0
1374,44.0,No,111.0,7.0,3,"1206,0",26,Male,74.0,1,1,Research scientist,3,4279,2,13,"3,0",4,0,3,"3,0",0,0,0,1979,Yes,Non Travel,Unknown,Single,No,2290.0,6.0
1375,41.0,Yes,906.0,5.0,2,"1210,0",1,Male,95.0,2,1,Research scientist,1,20293,6,17,"3,0",1,1,2,"1,0",1,0,0,1982,Yes,Non Travel,Life sciences,Unknown,No,2107.0,5.0
1376,40.0,No,1184.0,2.0,4,Unknown,2,Male,62.0,3,2,Sales executive,2,25440,5,12,"3,0",4,3,2,"3,0",0,0,0,1983,No,Travel Frequently,Unknown,Unknown,No,6477.69,11.0
1377,24.0,Yes,984.0,17.0,2,Unknown,4,Female,97.0,3,1,Laboratory technician,2,3372,1,13,"3,0",1,1,3,"1,0",1,0,0,1999,Yes,Unknown,Life sciences,Unknown,Unknown,2210.0,1.0
1378,42.0,No,458.0,26.0,5,"1242,0",1,Female,60.0,3,3,Research director,1,23281,3,17,"3,0",3,0,6,"3,0",1,0,0,1981,No,Travel Frequently,Medical,Married,Yes,13191.0,11.0
1379,49.0,No,1098.0,4.0,2,"1256,0",1,Male,85.0,2,5,Manager,3,12124,2,13,"3,0",3,1,2,"4,0",1,0,0,1974,Yes,Unknown,Medical,Married,Unknown,6477.69,23.0
1380,48.0,No,969.0,2.0,2,"1258,0",4,Male,76.0,4,1,Laboratory technician,2,16620,5,11,"3,0",3,0,4,"2,0",1,0,0,1975,Yes,Travel Rarely,Technical degree,Single,Unknown,6477.69,7.0
1381,29.0,No,1329.0,7.0,3,"1260,0",3,Male,82.0,3,2,Healthcare representative,4,4204,1,11,"3,0",2,2,2,"3,0",6,1,0,1994,Yes,Travel Rarely,Unknown,Unknown,Unknown,6477.69,6.0
1382,48.0,No,715.0,1.0,3,"1263,0",4,Male,76.0,2,5,Research director,4,8733,6,12,"3,0",3,0,3,"4,0",1,0,0,1975,Yes,Unknown,Life sciences,Single,No,18265.0,11.0
1383,34.0,No,1320.0,20.0,3,Unknown,3,Female,89.0,4,1,Research scientist,3,21643,0,17,"3,0",4,0,5,"2,0",1,0,0,1989,Yes,Unknown,Technical degree,Unknown,No,6477.69,2.0
1384,19.0,No,265.0,25.0,3,"1269,0",2,Female,57.0,4,1,Research scientist,4,21221,1,12,"3,0",4,0,2,"3,0",1,0,1,2004,Yes,Unknown,Life sciences,Single,Unknown,6477.69,1.0
1385,23.0,No,373.0,1.0,2,"1270,0",4,Male,47.0,3,1,Research scientist,3,16901,1,22,"4,0",4,1,2,"3,0",1,0,1,2000,No,Unknown,Unknown,Unknown,No,6477.69,1.0
1386,25.0,Yes,599.0,7.0,1,"1273,0",3,Male,73.0,1,1,Sales representative,4,8040,1,14,"3,0",4,0,4,"3,0",1,1,0,1998,Yes,Travel Frequently,Unknown,Single,Yes,1118.0,1.0
1387,42.0,No,603.0,7.0,4,Unknown,2,Female,78.0,4,2,Research scientist,2,5628,6,16,"3,0",4,0,2,"3,0",1,0,0,1981,No,Unknown,Medical,Married,Yes,2372.0,18.0
1388,51.0,No,968.0,6.0,2,Unknown,2,Female,40.0,2,1,Laboratory technician,3,4257,0,14,"3,0",2,0,6,"2,0",7,7,7,1972,No,Travel Frequently,Medical,Single,Unknown,2838.0,8.0
1389,45.0,No,364.0,25.0,3,"1306,0",2,Female,66.0,3,5,Manager,2,13035,3,22,"4,0",3,0,4,"3,0",0,0,0,1978,No,Travel Frequently,Medical,Unknown,Unknown,18061.0,22.0
1390,27.0,No,1291.0,11.0,3,"1364,0",3,Female,98.0,4,1,Sales representative,4,6527,8,14,"3,0",2,1,4,"3,0",1,0,0,1996,Yes,Unknown,Medical,Married,Unknown,6477.69,5.0
1391,18.0,No,1124.0,1.0,3,"1368,0",4,Female,97.0,3,1,Laboratory technician,4,19305,1,15,"3,0",3,0,5,"4,0",0,0,0,2005,No,Non Travel,Unknown,Single,Unknown,1611.0,0.0
1392,31.0,Yes,703.0,2.0,3,"1379,0",3,Female,90.0,2,1,Sales representative,4,11882,7,14,"3,0",3,0,3,"4,0",1,0,0,1992,Yes,Travel Frequently,Unknown,Single,No,6477.69,3.0
1393,31.0,Yes,798.0,1.0,4,"1427,0",2,Female,50.0,1,1,Sales representative,3,16154,1,12,"3,0",2,0,3,"3,0",1,0,0,1992,No,Travel Frequently,Life sciences,Single,Unknown,6477.69,11.0
1394,31.0,Yes,202.0,8.0,3,"1433,0",1,Female,34.0,2,1,Research scientist,2,22262,1,12,"3,0",3,0,3,"4,0",1,0,0,1992,No,Travel Rarely,Life sciences,Unknown,Unknown,6477.69,11.0
1395,27.0,No,1377.0,11.0,1,"1434,0",2,Male,91.0,3,1,Laboratory technician,1,7679,0,14,"3,0",2,0,3,"4,0",5,1,4,1996,No,Travel Rarely,Life sciences,Married,Unknown,6477.69,6.0
1396,39.0,Yes,592.0,2.0,3,"1458,0",1,Female,54.0,2,1,Laboratory technician,1,17181,2,23,"4,0",2,0,2,"4,0",1,0,0,1984,Yes,Unknown,Unknown,Single,Yes,6477.69,11.0
1397,44.0,No,383.0,1.0,5,"1481,0",1,Female,79.0,3,2,Sales executive,3,9282,7,12,"3,0",3,1,4,"2,0",1,0,0,1979,No,Travel Frequently,Marketing,Married,Unknown,4768.0,11.0
1398,30.0,No,990.0,7.0,3,"1482,0",25,Male,66.0,3,1,Research scientist,3,7152,1,13,"3,0",2,2,2,"2,0",1,0,0,1993,No,Unknown,Unknown,Unknown,Unknown,1274.0,1.0
1399,35.0,No,660.0,7.0,1,Unknown,4,Male,76.0,3,1,Sales representative,3,16192,1,13,"3,0",1,1,3,"3,0",1,0,0,1988,Yes,Travel Rarely,Life sciences,Unknown,No,2404.0,1.0
1400,24.0,Yes,381.0,9.0,3,"1494,0",2,Male,89.0,3,1,Laboratory technician,1,16998,2,11,"3,0",3,0,2,"2,0",0,0,0,1999,No,Travel Frequently,Unknown,Unknown,Unknown,6477.69,11.0
1401,24.0,No,830.0,13.0,2,Unknown,4,Female,78.0,3,1,Sales representative,2,7103,1,13,"3,0",3,1,2,"3,0",1,0,0,1999,Yes,Unknown,Unknown,Married,Unknown,2033.0,1.0
1402,28.0,Yes,289.0,2.0,2,"1504,0",3,Male,66.0,2,1,Laboratory technician,1,5355,7,11,"3,0",3,0,2,"2,0",0,0,0,1995,Yes,Unknown,Medical,Single,No,2561.0,8.0
1403,28.0,No,1423.0,1.0,3,Unknown,1,Male,72.0,2,1,Research scientist,3,12530,1,14,"3,0",4,1,2,"1,0",1,0,0,1995,No,Travel Rarely,Life sciences,Unknown,Unknown,1563.0,1.0
1404,33.0,No,516.0,8.0,5,"1515,0",4,Male,69.0,3,2,Healthcare representative,3,22049,2,17,"3,0",1,0,6,"3,0",0,0,0,1990,Yes,Unknown,Unknown,Unknown,Unknown,6388.0,14.0
1405,39.0,No,1089.0,6.0,3,"1525,0",2,Female,32.0,3,3,Manufacturing director,2,9150,4,18,"3,0",4,0,3,"3,0",2,2,2,1984,No,Travel Rarely,Unknown,Single,Unknown,8376.0,9.0
1406,42.0,No,1210.0,2.0,3,"1542,0",3,Male,68.0,2,1,Laboratory technician,2,24052,4,14,"3,0",2,1,3,"3,0",1,0,0,1981,Yes,Unknown,Medical,Married,Unknown,4841.0,11.0
1407,29.0,No,598.0,9.0,3,"1558,0",3,Male,91.0,4,1,Research scientist,3,22376,6,18,"3,0",1,2,2,"2,0",1,0,0,1994,No,Travel Rarely,Unknown,Married,No,6477.69,11.0
1408,35.0,No,992.0,1.0,3,"1564,0",4,Male,68.0,2,1,Laboratory technician,1,21731,1,19,"3,0",2,0,3,"3,0",3,1,2,1988,No,Travel Rarely,Unknown,Unknown,No,6477.69,11.0
1409,35.0,Yes,104.0,7.0,3,Unknown,14,Female,69.0,3,1,Laboratory technician,1,26619,1,12,"3,0",4,1,2,"3,0",1,0,0,1988,Yes,Travel Rarely,Unknown,Unknown,Unknown,2074.0,1.0
1410,34.0,No,479.0,7.0,4,"1577,0",13,Male,35.0,3,1,Research scientist,4,22061,1,13,"3,0",3,0,4,"3,0",1,0,0,1989,No,Unknown,Medical,Single,Unknown,2972.0,11.0
1411,26.0,No,474.0,3.0,3,"1581,0",1,Female,89.0,3,1,Research scientist,4,11133,1,21,"4,0",1,0,5,"3,0",1,0,0,1997,Yes,Travel Rarely,Unknown,Unknown,Unknown,6477.69,1.0
1412,36.0,No,884.0,1.0,4,Unknown,2,Female,73.0,3,2,Sales executive,3,21447,6,13,"3,0",1,0,5,"3,0",1,0,0,1987,Yes,Travel Rarely,Life sciences,Single,No,6815.0,11.0
1413,50.0,No,264.0,7.0,3,"1591,0",24,Male,59.0,3,5,Manager,3,19519,4,16,"3,0",3,1,2,"3,0",1,0,0,1973,No,Unknown,Marketing,Married,Yes,6477.69,11.0
1414,42.0,No,1059.0,9.0,2,Unknown,4,Male,93.0,2,5,Manager,4,26362,8,22,"4,0",4,0,2,"3,0",1,0,1,1981,No,Travel Rarely,Unknown,Unknown,No,6477.69,24.0
1415,35.0,No,1349.0,7.0,2,"1601,0",3,Male,63.0,2,1,Laboratory technician,4,7713,1,18,"3,0",4,1,5,"2,0",1,0,1,1988,No,Unknown,Life sciences,Unknown,No,2690.0,11.0
1416,46.0,No,563.0,1.0,4,"1602,0",4,Male,56.0,4,4,Manager,1,3156,1,15,"3,0",2,0,5,"1,0",26,0,12,1977,No,Travel Rarely,Life sciences,Unknown,Unknown,17567.0,27.0
1417,18.0,Yes,544.0,3.0,2,"1624,0",2,Female,70.0,3,1,Sales representative,4,18420,1,12,"3,0",3,0,2,"4,0",0,0,0,2005,Yes,Travel Frequently,Medical,Single,Yes,1569.0,0.0
1418,29.0,No,991.0,5.0,3,"1669,0",1,Male,43.0,2,2,Sales executive,2,3356,1,13,"3,0",2,1,3,"2,0",10,0,9,1994,Yes,Unknown,Unknown,Divorced,Yes,4187.0,10.0
1419,31.0,No,1112.0,5.0,4,"1673,0",1,Female,67.0,3,2,Sales executive,4,22589,1,11,"3,0",1,2,2,"3,0",10,0,2,1992,Yes,Unknown,Life sciences,Unknown,No,6477.69,10.0
1420,41.0,No,1206.0,23.0,2,"1678,0",4,Male,80.0,3,3,Sales executive,3,11591,3,16,"3,0",4,0,2,"3,0",2,0,2,1982,Yes,Travel Rarely,Unknown,Single,Unknown,6477.69,21.0
1421,38.0,No,1495.0,4.0,2,Unknown,4,Female,87.0,3,1,Laboratory technician,3,26176,7,19,"3,0",4,1,5,"3,0",0,0,0,1985,Yes,Travel Rarely,Unknown,Unknown,Unknown,3306.0,7.0
1422,32.0,Yes,1259.0,2.0,4,Unknown,4,Male,95.0,3,1,Laboratory technician,2,24852,1,12,"3,0",1,0,2,"3,0",1,0,0,1991,Yes,Travel Rarely,Life sciences,Single,No,1393.0,1.0
1423,60.0,No,798.0,1.0,4,"1697,0",3,Male,92.0,1,3,Healthcare representative,4,20467,3,20,"4,0",3,1,2,"4,0",1,0,0,1963,No,Unknown,Unknown,Divorced,No,10883.0,19.0
1424,24.0,Yes,240.0,22.0,1,"1714,0",4,Male,58.0,1,1,Human resources,3,11585,1,11,"3,0",3,1,2,"3,0",1,0,0,1999,Yes,Unknown,Unknown,Married,No,6477.69,1.0
1425,40.0,No,369.0,8.0,2,"1724,0",2,Female,92.0,3,2,Manufacturing director,1,5041,2,16,"3,0",2,1,3,"3,0",1,0,0,1983,Yes,Travel Rarely,Life sciences,Unknown,Yes,6477.69,18.0
1426,30.0,No,793.0,7.0,1,Unknown,2,Male,33.0,3,1,Research scientist,4,3811,1,12,"3,0",2,1,2,"2,0",10,0,8,1993,Yes,Travel Rarely,Unknown,Married,No,2862.0,10.0
1427,47.0,No,543.0,2.0,4,"1731,0",3,Male,87.0,3,2,Sales executive,2,3536,7,11,"3,0",4,1,3,"1,0",1,0,0,1976,Yes,Non Travel,Marketing,Unknown,No,6477.69,4.0
1428,32.0,Yes,964.0,1.0,2,Unknown,1,Male,66.0,1,2,Sales executive,2,12147,6,15,"3,0",2,0,2,"3,0",0,0,0,1991,No,Travel Rarely,Unknown,Single,Unknown,6735.0,10.0
1429,45.0,No,176.0,7.0,3,"1744,0",41,Female,56.0,1,3,Human resources,3,6595,4,21,"4,0",3,2,2,"4,0",5,0,3,1978,Yes,Travel Rarely,Life sciences,Married,Unknown,9756.0,9.0
1430,34.0,No,181.0,2.0,4,"1755,0",4,Male,97.0,4,1,Research scientist,4,5586,0,14,"3,0",1,3,3,"3,0",5,1,2,1989,No,Unknown,Unknown,Married,Yes,6477.69,6.0
1431,33.0,Yes,211.0,16.0,3,"1758,0",1,Female,74.0,3,3,Sales executive,1,10092,2,20,"4,0",3,0,2,"2,0",0,0,0,1990,Yes,Unknown,Unknown,Unknown,Yes,6477.69,11.0
1432,31.0,Yes,1079.0,16.0,4,"1761,0",1,Male,70.0,3,3,Sales executive,3,19002,2,13,"3,0",1,3,2,"3,0",1,0,0,1992,Yes,Travel Rarely,Unknown,Married,Unknown,6477.69,11.0
1433,29.0,No,590.0,4.0,3,Unknown,4,Female,91.0,2,1,Research scientist,1,10007,1,13,"3,0",3,1,2,"3,0",1,0,0,1994,Yes,Travel Rarely,Technical degree,Divorced,Unknown,6477.69,11.0
1434,30.0,No,305.0,16.0,3,"1763,0",3,Male,58.0,4,2,Healthcare representative,3,9128,3,16,"3,0",3,1,3,"3,0",7,1,7,1993,No,Unknown,Unknown,Married,No,5294.0,10.0
1435,38.0,No,833.0,18.0,3,"1766,0",2,Male,60.0,1,2,Healthcare representative,4,24539,3,16,"3,0",3,1,2,"3,0",1,1,0,1985,Yes,Travel Rarely,Medical,Married,Unknown,6477.69,11.0
1436,43.0,Yes,807.0,17.0,3,Unknown,3,Male,38.0,2,1,Research scientist,3,15587,9,16,"3,0",4,1,4,"3,0",1,0,0,1980,No,Unknown,Technical degree,Unknown,Yes,2437.0,6.0
1437,55.0,No,478.0,7.0,3,Unknown,3,Male,60.0,2,5,Research director,1,19805,8,12,"3,0",2,3,2,"3,0",1,0,0,1968,No,Travel Rarely,Unknown,Married,No,6477.69,34.0
1438,21.0,Yes,337.0,7.0,1,Unknown,2,Male,31.0,3,1,Sales representative,2,4567,1,13,"3,0",2,0,3,"3,0",1,1,0,2002,Yes,Unknown,Marketing,Single,Unknown,6477.69,11.0
1439,22.0,Yes,1294.0,7.0,1,"1783,0",3,Female,79.0,3,1,Laboratory technician,1,15999,1,17,"3,0",3,0,6,"3,0",1,0,0,2001,Yes,Travel Rarely,Medical,Unknown,Yes,6477.69,1.0
1440,37.0,No,1239.0,8.0,2,Unknown,3,Male,89.0,3,2,Human resources,2,12832,2,13,"3,0",3,0,4,"2,0",10,4,7,1986,Yes,Travel Rarely,Other,Divorced,No,4071.0,19.0
1441,42.0,No,1128.0,13.0,3,Unknown,2,Male,95.0,4,2,Healthcare representative,1,5696,5,18,"3,0",3,2,2,"2,0",0,0,0,1981,No,Travel Rarely,Unknown,Married,No,6477.69,10.0
1442,18.0,No,1431.0,14.0,3,"1839,0",2,Female,33.0,3,1,Research scientist,3,8018,1,16,"3,0",3,0,4,"1,0",0,0,0,2005,Yes,Unknown,Unknown,Single,Unknown,6477.69,0.0
1443,31.0,Yes,359.0,18.0,5,"1842,0",4,Male,89.0,4,1,Human resources,1,21495,0,17,"3,0",3,0,4,"3,0",1,0,0,1992,Yes,Travel Rarely,Human resources,Married,No,2956.0,2.0
1444,36.0,No,430.0,2.0,4,"1847,0",4,Female,73.0,3,2,Research scientist,2,19573,4,22,"4,0",4,1,2,"3,0",1,0,0,1987,Yes,Travel Rarely,Unknown,Unknown,Yes,6477.69,11.0
1445,32.0,No,1318.0,10.0,4,"1853,0",4,Male,79.0,3,2,Sales executive,4,26075,8,13,"3,0",3,0,2,"4,0",0,0,0,1991,Yes,Travel Frequently,Marketing,Unknown,Unknown,4648.0,11.0
1446,29.0,No,726.0,29.0,1,Unknown,4,Male,93.0,1,2,Healthcare representative,3,21143,8,17,"3,0",4,2,3,"3,0",7,1,6,1994,No,Unknown,Life sciences,Divorced,No,6477.69,11.0
1447,42.0,No,1142.0,8.0,3,"1860,0",4,Male,66.0,3,1,Laboratory technician,3,13624,4,13,"3,0",4,0,3,"3,0",0,0,0,1981,Yes,Travel Rarely,Unknown,Unknown,No,6477.69,11.0
1448,29.0,No,352.0,6.0,1,"1865,0",4,Male,87.0,2,1,Human resources,2,15434,1,11,"3,0",4,0,3,"3,0",1,0,0,1994,Yes,Travel Rarely,Unknown,Married,No,2804.0,11.0
1449,29.0,Yes,798.0,24.0,2,Unknown,4,Male,73.0,2,1,Research scientist,4,14753,1,24,"3,0",2,0,3,"2,0",1,1,0,1994,No,Unknown,Unknown,Unknown,Yes,2439.0,1.0
1450,28.0,No,1172.0,3.0,3,"1875,0",2,Female,78.0,3,1,Sales representative,2,3692,1,19,"3,0",4,1,3,"3,0",1,0,0,1995,Yes,Travel Rarely,Medical,Unknown,No,2856.0,1.0
1451,30.0,Yes,945.0,9.0,3,"1876,0",2,Male,89.0,3,1,Sales representative,4,16019,1,13,"3,0",3,0,3,"2,0",1,0,0,1993,No,Unknown,Unknown,Unknown,Unknown,6477.69,11.0
1452,22.0,Yes,391.0,7.0,1,Unknown,4,Male,75.0,3,1,Research scientist,2,26092,1,23,"4,0",1,0,2,"3,0",1,0,0,2001,Yes,Travel Rarely,Life sciences,Single,Unknown,6477.69,1.0
1453,26.0,No,482.0,1.0,2,"1893,0",2,Female,90.0,2,1,Research scientist,3,14908,1,13,"3,0",3,1,3,"2,0",1,1,0,1997,No,Unknown,Life sciences,Unknown,Yes,2933.0,1.0
1454,44.0,No,170.0,1.0,4,"1903,0",2,Male,78.0,4,2,Healthcare representative,1,9364,2,15,"3,0",4,1,5,"3,0",2,2,2,1979,Yes,Travel Rarely,Unknown,Unknown,Unknown,6477.69,10.0
1455,29.0,Yes,746.0,24.0,3,"1928,0",3,Male,45.0,4,1,Sales representative,1,10642,1,17,"3,0",4,0,3,"3,0",1,0,0,1994,Yes,Travel Frequently,Technical degree,Single,No,1091.0,1.0
1456,28.0,Yes,1475.0,13.0,2,"1933,0",4,Female,84.0,3,2,Sales executive,3,23352,3,11,"3,0",4,0,0,"3,0",2,2,2,1995,Yes,Travel Rarely,Marketing,Unknown,Yes,6477.69,6.0
1457,56.0,No,1443.0,11.0,5,"1935,0",4,Female,89.0,2,2,Sales executive,1,20328,4,16,"3,0",3,1,3,"3,0",0,0,0,1967,Yes,Travel Rarely,Unknown,Married,Unknown,6477.69,11.0
1458,39.0,No,867.0,9.0,2,"1936,0",1,Male,87.0,3,2,Manufacturing director,1,12315,1,25,"4,0",4,1,3,"3,0",10,7,9,1984,Yes,Travel Rarely,Unknown,Married,No,5151.0,10.0
1459,58.0,No,605.0,21.0,3,"1938,0",4,Female,72.0,3,4,Manager,4,11761,4,13,"3,0",3,1,2,"2,0",1,0,0,1965,Yes,Unknown,Unknown,Unknown,Yes,6477.69,11.0
1460,42.0,No,419.0,12.0,4,"1943,0",2,Male,77.0,3,2,Sales executive,4,2900,3,12,"3,0",3,2,4,"3,0",0,0,0,1981,No,Travel Rarely,Marketing,Divorced,Unknown,6477.69,14.0
1461,27.0,Yes,1337.0,22.0,3,"1944,0",1,Female,58.0,2,1,Human resources,2,19555,1,12,"3,0",1,0,2,"3,0",1,0,0,1996,No,Unknown,Unknown,Married,No,2863.0,11.0
1462,38.0,No,1404.0,1.0,3,"1961,0",1,Male,59.0,2,1,Sales representative,1,11473,4,14,"3,0",1,0,3,"2,0",1,0,0,1985,Yes,Travel Rarely,Unknown,Single,Unknown,2858.0,20.0
1463,32.0,No,1373.0,5.0,4,"1966,0",4,Male,56.0,2,2,Manufacturing director,4,10138,8,24,"4,0",2,0,1,"3,0",1,0,0,1991,Yes,Unknown,Life sciences,Unknown,No,6477.69,11.0
1464,31.0,No,1276.0,2.0,1,"1974,0",4,Female,59.0,1,1,Laboratory technician,4,17536,1,11,"3,0",3,3,4,"3,0",1,0,0,1992,Yes,Unknown,Medical,Unknown,Unknown,1129.0,11.0
1465,25.0,No,309.0,2.0,3,Unknown,3,Female,82.0,3,1,Human resources,2,19655,4,14,"3,0",3,0,3,"3,0",2,1,2,1998,No,Travel Rarely,Unknown,Unknown,No,6477.69,6.0
1466,40.0,No,543.0,7.0,4,"2012,0",1,Male,83.0,3,1,Laboratory technician,4,4060,8,19,"3,0",3,2,3,"2,0",1,0,0,1983,Yes,Unknown,Unknown,Married,No,6477.69,8.0
1467,39.0,No,105.0,9.0,3,Unknown,4,Male,87.0,3,5,Manager,4,15302,2,13,"3,0",3,0,3,"2,0",6,1,3,1984,No,Non Travel,Unknown,Unknown,Unknown,19431.0,11.0
1468,23.0,Yes,638.0,9.0,3,"2023,0",4,Male,33.0,3,1,Sales representative,1,26956,1,19,"3,0",1,1,3,"3,0",1,1,0,2000,No,Unknown,Unknown,Married,No,6477.69,11.0
1469,35.0,No,1146.0,26.0,4,"2040,0",3,Female,31.0,3,3,Human resources,4,16642,1,16,"3,0",3,0,2,"3,0",9,1,7,1988,No,Travel Rarely,Life sciences,Single,Yes,6477.69,11.0
1470,34.0,No,1440.0,7.0,2,"1541,0",2,Male,55.0,3,1,Sales representative,3,4944,0,25,"4,0",2,1,4,"3,0",11,5,7,1989,Yes,Travel Rarely,Technical degree,Unknown,Yes,2308.0,12.0
1471,28.0,No,1103.0,16.0,3,"1947,0",3,Male,49.0,3,1,Research scientist,3,2122,1,14,"3,0",3,0,3,"2,0",5,1,4,1995,No,Non Travel,Medical,Single,No,2144.0,5.0
1472,29.0,No,136.0,1.0,3,"1954,0",1,Male,89.0,3,2,Healthcare representative,1,6225,0,12,"3,0",1,1,5,"2,0",5,0,2,1994,No,Unknown,Life sciences,Married,No,5373.0,6.0
1473,58.0,Yes,147.0,23.0,4,Unknown,4,Female,94.0,3,3,Healthcare representative,4,3465,1,12,"3,0",4,1,3,"2,0",40,15,6,1965,Yes,Travel Rarely,Medical,Married,Unknown,6477.69,40.0
1474,38.0,No,119.0,3.0,3,"307,0",1,Male,76.0,3,3,Sales executive,3,9647,0,12,"3,0",3,2,6,"2,0",16,5,13,1985,Yes,Unknown,Life sciences,Divorced,Unknown,6477.69,11.0
1475,29.0,No,1413.0,1.0,1,Unknown,2,Female,42.0,3,3,Sales executive,4,6599,1,14,"3,0",4,1,5,"3,0",11,4,1,1994,Yes,Travel Frequently,Unknown,Married,Unknown,6477.69,11.0
1476,55.0,No,452.0,1.0,3,"374,0",4,Male,81.0,3,5,Manager,1,18938,0,14,"3,0",3,0,2,"3,0",36,4,13,1968,Yes,Travel Rarely,Medical,Single,Unknown,19045.0,37.0
1477,41.0,No,334.0,2.0,4,Unknown,4,Male,88.0,3,4,Manager,2,15896,1,19,"3,0",2,0,2,"3,0",22,0,4,1982,Yes,Unknown,Unknown,Unknown,Unknown,16015.0,11.0
1478,39.0,No,1132.0,1.0,3,Unknown,3,Male,48.0,4,3,Healthcare representative,4,10942,0,17,"3,0",1,3,5,"2,0",18,3,7,1984,Yes,Travel Rarely,Unknown,Unknown,No,9613.0,19.0
1479,38.0,No,798.0,15.0,2,Unknown,3,Male,92.0,2,3,Research director,4,15682,0,14,"3,0",2,1,3,"3,0",11,2,9,1985,Yes,Unknown,Life sciences,Unknown,Unknown,11510.0,11.0
1480,43.0,No,982.0,12.0,3,Unknown,1,Male,66.0,2,4,Research director,2,4345,1,11,"3,0",3,1,3,"3,0",25,3,9,1980,Yes,Unknown,Unknown,Unknown,No,6477.69,11.0
1481,31.0,No,480.0,7.0,2,"524,0",2,Female,31.0,3,2,Manufacturing director,1,4156,1,12,"3,0",2,1,5,"1,0",13,3,12,1992,Yes,Unknown,Unknown,Married,No,4306.0,13.0
1482,50.0,No,1099.0,29.0,4,"569,0",2,Male,88.0,2,4,Manager,3,9314,0,15,"3,0",2,1,2,"3,0",27,15,7,1973,Yes,Travel Rarely,Life sciences,Married,No,17046.0,28.0
1483,33.0,No,1038.0,8.0,1,"1044,0",2,Female,88.0,2,1,Sales representative,4,21437,0,19,"3,0",4,0,2,"2,0",2,2,2,1990,No,Non Travel,Life sciences,Unknown,Unknown,6477.69,11.0
1484,26.0,Yes,342.0,2.0,3,"1053,0",1,Male,57.0,3,1,Research scientist,1,15346,6,14,"3,0",2,1,2,"3,0",3,1,2,1997,Yes,Unknown,Life sciences,Married,Unknown,2042.0,6.0
1485,38.0,No,1186.0,3.0,4,Unknown,3,Male,44.0,3,1,Research scientist,3,2997,3,16,"3,0",1,1,2,"3,0",2,2,2,1985,No,Travel Frequently,Unknown,Unknown,No,2821.0,8.0
1486,46.0,No,430.0,1.0,4,"1069,0",4,Male,40.0,3,5,Research director,4,21445,9,17,"3,0",4,2,0,"3,0",2,2,2,1977,Yes,Unknown,Medical,Unknown,No,6477.69,23.0
1487,21.0,No,984.0,7.0,1,"1131,0",4,Female,70.0,2,1,Research scientist,2,25326,1,11,"3,0",3,0,6,"4,0",2,2,2,2002,Yes,Unknown,Unknown,Single,Yes,2070.0,2.0
1488,31.0,No,793.0,20.0,3,"1135,0",3,Male,67.0,4,1,Sales representative,4,21981,0,12,"3,0",1,1,4,"3,0",2,2,2,1992,No,Travel Frequently,Unknown,Married,No,2791.0,3.0
1489,35.0,No,1182.0,11.0,2,Unknown,4,Male,54.0,3,2,Sales executive,4,18500,1,11,"3,0",4,1,3,"3,0",5,0,2,1988,Yes,Unknown,Marketing,Divorced,Unknown,6477.69,5.0
